offer_id,product_id,platform,payout_type,offer_price,commission_rate,fixed_commission_amount,commission_per_lead,cookie_duration_days,recurring_commission,affiliate_url,offer_status
O00828,P0332,Awin,fixed_amount,,,132.39,,14,False,https://example.com/offers/o00828,active
O00829,P0332,Awin,lead,,,,14.73,90,False,https://example.com/offers/o00829,unknown
O00830,P0332,Rakuten Advertising,one_time,533.06,0.0541,,,90,False,https://example.com/offers/o00830,active
O00831,P0333,Awin,fixed_amount,,,137.68,,0,False,https://example.com/offers/o00831,active
O00832,P0334,Direct Program,lead,,,,69.67,60,False,https://example.com/offers/o00832,active
O00833,P0334,CJ Affiliate,one_time,228.05,0.4512,,,14,False,https://example.com/offers/o00833,active
O00834,P0335,Amazon Associates,one_time,259.31,0.157,,,7,False,https://example.com/offers/o00834,inactive
O00835,P0335,PartnerStack,recurring,212.56,0.3222,,,30,True,https://example.com/offers/o00835,inactive
O00836,P0335,Direct Program,fixed_amount,,,116.8,,60,False,https://example.com/offers/o00836,unknown
O00837,P0336,Rakuten Advertising,recurring,493.05,0.1367,,,14,True,https://example.com/offers/o00837,active
O00838,P0336,Impact,fixed_amount,,,113.04,,1,False,https://example.com/offers/o00838,unknown
O00839,P0336,Impact,lead,,,,62.22,0,False,https://example.com/offers/o00839,active
O00840,P0336,Rakuten Advertising,one_time,517.95,0.3029,,,1,False,https://example.com/offers/o00840,unknown
O00841,P0337,Direct Program,fixed_amount,,,110.34,,30,False,https://example.com/offers/o00841,inactive
O00842,P0338,Awin,lead,,,,66.29,7,False,https://example.com/offers/o00842,active
O00843,P0338,Awin,one_time,389.34,0.3061,,,14,False,https://example.com/offers/o00843,inactive
O00844,P0339,PartnerStack,one_time,37.48,0.4235,,,90,False,https://example.com/offers/o00844,active
O00845,P0339,ShareASale,recurring,37.35,0.6678,,,14,True,https://example.com/offers/o00845,active
O00846,P0339,Amazon Associates,fixed_amount,,,58.63,,30,False,https://example.com/offers/o00846,active
O00847,P0340,Direct Program,recurring,24.07,0.4892,,,30,True,https://example.com/offers/o00847,active
O00848,P0340,Impact,fixed_amount,,,38.05,,14,False,https://example.com/offers/o00848,active
O00849,P0340,PartnerStack,lead,,,,31.15,30,False,https://example.com/offers/o00849,unknown
O00850,P0340,CJ Affiliate,one_time,24.12,0.3457,,,0,False,https://example.com/offers/o00850,active
O00851,P0341,Direct Program,fixed_amount,,,106.46,,30,False,https://example.com/offers/o00851,active
O00852,P0342,Impact,lead,,,,20.4,7,False,https://example.com/offers/o00852,active
O00853,P0342,Direct Program,one_time,102.42,0.466,,,1,False,https://example.com/offers/o00853,unknown
O00854,P0343,CJ Affiliate,one_time,400.04,0.6803,,,60,False,https://example.com/offers/o00854,active
O00855,P0343,Direct Program,recurring,381.53,0.0989,,,30,True,https://example.com/offers/o00855,unknown
O00856,P0343,Awin,fixed_amount,,,101.91,,7,False,https://example.com/offers/o00856,active
O00857,P0344,Rakuten Advertising,recurring,10.58,0.4439,,,7,True,https://example.com/offers/o00857,unknown
O00858,P0344,CJ Affiliate,fixed_amount,,,19.98,,1,False,https://example.com/offers/o00858,inactive
O00859,P0344,CJ Affiliate,lead,,,,17.54,14,False,https://example.com/offers/o00859,unknown
O00860,P0344,Direct Program,one_time,10.2,0.6494,,,30,False,https://example.com/offers/o00860,unknown
O00861,P0345,Amazon Associates,fixed_amount,,,45.52,,0,False,https://example.com/offers/o00861,active
O00862,P0346,Amazon Associates,lead,,,,22.48,7,False,https://example.com/offers/o00862,inactive
O00863,P0346,Awin,one_time,72.39,0.3102,,,0,False,https://example.com/offers/o00863,inactive
O00864,P0347,CJ Affiliate,one_time,257.23,0.4002,,,1,False,https://example.com/offers/o00864,unknown
O00865,P0347,Amazon Associates,recurring,213.93,0.5222,,,60,True,https://example.com/offers/o00865,inactive
O00866,P0347,PartnerStack,fixed_amount,,,89.41,,0,False,https://example.com/offers/o00866,active
O00867,P0348,ShareASale,recurring,353.28,0.5817,,,7,True,https://example.com/offers/o00867,active
O00868,P0348,ShareASale,fixed_amount,,,98.24,,90,False,https://example.com/offers/o00868,active
O00869,P0348,ShareASale,lead,,,,51.24,7,False,https://example.com/offers/o00869,active
O00870,P0348,Rakuten Advertising,one_time,481.34,0.1684,,,7,False,https://example.com/offers/o00870,active
O00871,P0349,Rakuten Advertising,fixed_amount,,,37.26,,14,False,https://example.com/offers/o00871,active
O00872,P0350,Impact,lead,,,,13.96,0,False,https://example.com/offers/o00872,unknown
O00873,P0350,CJ Affiliate,one_time,346.72,0.0149,,,90,False,https://example.com/offers/o00873,active
O00874,P0351,ShareASale,one_time,537.97,0.548,,,14,False,https://example.com/offers/o00874,active
O00875,P0351,ShareASale,recurring,554.41,0.0758,,,60,True,https://example.com/offers/o00875,active
O00876,P0351,Impact,fixed_amount,,,81.07,,7,False,https://example.com/offers/o00876,active
O00877,P0352,ShareASale,recurring,26.53,0.0718,,,1,True,https://example.com/offers/o00877,active
O00878,P0352,Rakuten Advertising,fixed_amount,,,42.38,,1,False,https://example.com/offers/o00878,inactive
O00879,P0352,Impact,lead,,,,11.17,60,False,https://example.com/offers/o00879,active
O00880,P0352,Impact,one_time,23.75,0.1056,,,1,False,https://example.com/offers/o00880,inactive
O00881,P0353,Awin,fixed_amount,,,40.43,,0,False,https://example.com/offers/o00881,unknown
O00882,P0354,Amazon Associates,lead,,,,14.44,0,False,https://example.com/offers/o00882,active
O00883,P0354,Impact,one_time,387.65,0.43,,,7,False,https://example.com/offers/o00883,inactive
O00884,P0355,Amazon Associates,one_time,51.95,0.3531,,,1,False,https://example.com/offers/o00884,active
O00885,P0355,Impact,recurring,47.14,0.1524,,,90,True,https://example.com/offers/o00885,active
O00886,P0355,Rakuten Advertising,fixed_amount,,,80.52,,1,False,https://example.com/offers/o00886,unknown
O00887,P0356,ShareASale,recurring,523.6,0.6181,,,7,True,https://example.com/offers/o00887,unknown
O00888,P0356,Awin,fixed_amount,,,92.72,,60,False,https://example.com/offers/o00888,unknown
O00889,P0356,Rakuten Advertising,lead,,,,51.11,60,False,https://example.com/offers/o00889,active
O00890,P0356,Impact,one_time,538.53,0.0537,,,14,False,https://example.com/offers/o00890,active
O00891,P0357,Direct Program,fixed_amount,,,136.54,,1,False,https://example.com/offers/o00891,active
O00892,P0358,PartnerStack,lead,,,,30.46,90,False,https://example.com/offers/o00892,active
O00893,P0358,PartnerStack,one_time,505.16,0.2409,,,60,False,https://example.com/offers/o00893,active
O00894,P0359,Direct Program,one_time,229.96,0.0133,,,30,False,https://example.com/offers/o00894,inactive
O00895,P0359,Awin,recurring,228.78,0.3198,,,30,True,https://example.com/offers/o00895,active
O00896,P0359,PartnerStack,fixed_amount,,,30.45,,60,False,https://example.com/offers/o00896,active
O00897,P0360,Direct Program,recurring,88.73,0.7245,,,60,True,https://example.com/offers/o00897,active
O00898,P0360,PartnerStack,fixed_amount,,,139.55,,14,False,https://example.com/offers/o00898,active
O00899,P0360,CJ Affiliate,lead,,,,13.21,30,False,https://example.com/offers/o00899,inactive
O00900,P0360,Rakuten Advertising,one_time,75.28,0.3795,,,0,False,https://example.com/offers/o00900,active
O00901,P0361,Amazon Associates,fixed_amount,,,84.74,,90,False,https://example.com/offers/o00901,active
O00902,P0362,PartnerStack,lead,,,,13.68,1,False,https://example.com/offers/o00902,active
O00903,P0362,Impact,one_time,338.33,0.4357,,,1,False,https://example.com/offers/o00903,active
O00904,P0363,Amazon Associates,one_time,261.33,0.1907,,,60,False,https://example.com/offers/o00904,active
O00905,P0363,Direct Program,recurring,272.03,0.6655,,,0,True,https://example.com/offers/o00905,inactive
O00906,P0363,Amazon Associates,fixed_amount,,,63.05,,7,False,https://example.com/offers/o00906,unknown
O00907,P0364,ShareASale,recurring,376.12,0.2911,,,1,True,https://example.com/offers/o00907,unknown
O00908,P0364,Direct Program,fixed_amount,,,61.27,,1,False,https://example.com/offers/o00908,active
O00909,P0364,Impact,lead,,,,1.18,7,False,https://example.com/offers/o00909,unknown
O00910,P0364,Rakuten Advertising,one_time,530.1,0.6561,,,7,False,https://example.com/offers/o00910,active
O00911,P0365,Amazon Associates,fixed_amount,,,28.92,,30,False,https://example.com/offers/o00911,active
O00912,P0366,PartnerStack,lead,,,,54.58,30,False,https://example.com/offers/o00912,unknown
O00913,P0366,Awin,one_time,160.86,0.4953,,,90,False,https://example.com/offers/o00913,unknown
O00914,P0367,Rakuten Advertising,one_time,174.45,0.1795,,,90,False,https://example.com/offers/o00914,inactive
O00915,P0367,Amazon Associates,recurring,138.01,0.5681,,,14,True,https://example.com/offers/o00915,active
O00916,P0367,PartnerStack,fixed_amount,,,89.05,,60,False,https://example.com/offers/o00916,active
O00917,P0368,ShareASale,recurring,160.19,0.4201,,,30,True,https://example.com/offers/o00917,active
O00918,P0368,ShareASale,fixed_amount,,,143.99,,60,False,https://example.com/offers/o00918,inactive
O00919,P0368,Awin,lead,,,,66.63,30,False,https://example.com/offers/o00919,active
O00920,P0368,CJ Affiliate,one_time,141.47,0.5997,,,90,False,https://example.com/offers/o00920,active
O00921,P0369,Direct Program,fixed_amount,,,80.61,,90,False,https://example.com/offers/o00921,active
O00922,P0370,ShareASale,lead,,,,64.07,7,False,https://example.com/offers/o00922,inactive
O00923,P0370,CJ Affiliate,one_time,333.59,0.716,,,30,False,https://example.com/offers/o00923,active
O00924,P0371,Direct Program,one_time,332.93,0.609,,,14,False,https://example.com/offers/o00924,active
O00925,P0371,CJ Affiliate,recurring,235.02,0.4217,,,14,True,https://example.com/offers/o00925,inactive
O00926,P0371,ShareASale,fixed_amount,,,81.92,,60,False,https://example.com/offers/o00926,active
O00927,P0372,PartnerStack,recurring,79.52,0.0162,,,60,True,https://example.com/offers/o00927,inactive
O00928,P0372,Impact,fixed_amount,,,112.23,,60,False,https://example.com/offers/o00928,active
O00929,P0372,Rakuten Advertising,lead,,,,39.19,30,False,https://example.com/offers/o00929,active
O00930,P0372,ShareASale,one_time,83.67,0.7342,,,7,False,https://example.com/offers/o00930,active
O00931,P0373,Rakuten Advertising,fixed_amount,,,37.99,,30,False,https://example.com/offers/o00931,active
O00932,P0374,CJ Affiliate,lead,,,,21.69,90,False,https://example.com/offers/o00932,inactive
O00933,P0374,Impact,one_time,267.95,0.4806,,,30,False,https://example.com/offers/o00933,active
O00934,P0375,Impact,one_time,50.87,0.0742,,,90,False,https://example.com/offers/o00934,unknown
O00935,P0375,Rakuten Advertising,recurring,41.75,0.262,,,60,True,https://example.com/offers/o00935,active
O00936,P0375,ShareASale,fixed_amount,,,1.27,,90,False,https://example.com/offers/o00936,unknown
O00937,P0376,CJ Affiliate,recurring,238.49,0.4475,,,30,True,https://example.com/offers/o00937,active
O00938,P0376,Awin,fixed_amount,,,4.31,,90,False,https://example.com/offers/o00938,inactive
O00939,P0376,ShareASale,lead,,,,13.07,30,False,https://example.com/offers/o00939,active
O00940,P0376,Amazon Associates,one_time,187.61,0.7416,,,1,False,https://example.com/offers/o00940,active
O00941,P0377,Impact,fixed_amount,,,107.75,,7,False,https://example.com/offers/o00941,active
O00942,P0378,CJ Affiliate,lead,,,,23.99,7,False,https://example.com/offers/o00942,unknown
O00943,P0378,PartnerStack,one_time,178.54,0.4253,,,14,False,https://example.com/offers/o00943,active
O00944,P0379,Amazon Associates,one_time,186.95,0.4547,,,1,False,https://example.com/offers/o00944,unknown
O00945,P0379,Rakuten Advertising,recurring,201.62,0.28,,,1,True,https://example.com/offers/o00945,active
O00946,P0379,CJ Affiliate,fixed_amount,,,22.86,,0,False,https://example.com/offers/o00946,active
O00947,P0380,PartnerStack,recurring,211.18,0.7169,,,90,True,https://example.com/offers/o00947,inactive
O00948,P0380,CJ Affiliate,fixed_amount,,,59.31,,14,False,https://example.com/offers/o00948,unknown
O00949,P0380,Impact,lead,,,,49.09,7,False,https://example.com/offers/o00949,active
O00950,P0380,Impact,one_time,294.46,0.6483,,,90,False,https://example.com/offers/o00950,unknown
O00951,P0381,Rakuten Advertising,fixed_amount,,,107.72,,30,False,https://example.com/offers/o00951,inactive
O00952,P0382,ShareASale,lead,,,,19.83,90,False,https://example.com/offers/o00952,inactive
O00953,P0382,Amazon Associates,one_time,86.65,0.0768,,,0,False,https://example.com/offers/o00953,unknown
O00954,P0383,Rakuten Advertising,one_time,187.83,0.4752,,,7,False,https://example.com/offers/o00954,active
O00955,P0383,Impact,recurring,195.24,0.5311,,,0,True,https://example.com/offers/o00955,unknown
O00956,P0383,CJ Affiliate,fixed_amount,,,56.82,,7,False,https://example.com/offers/o00956,active
O00957,P0384,Amazon Associates,recurring,304.98,0.0578,,,30,True,https://example.com/offers/o00957,active
O00958,P0384,Amazon Associates,fixed_amount,,,100.28,,60,False,https://example.com/offers/o00958,active
O00959,P0384,PartnerStack,lead,,,,64.82,90,False,https://example.com/offers/o00959,inactive
O00960,P0384,CJ Affiliate,one_time,387.39,0.2391,,,1,False,https://example.com/offers/o00960,active
O00961,P0385,Rakuten Advertising,fixed_amount,,,130.63,,7,False,https://example.com/offers/o00961,active
O00962,P0386,Rakuten Advertising,lead,,,,53.56,14,False,https://example.com/offers/o00962,unknown
O00963,P0386,CJ Affiliate,one_time,307.1,0.6116,,,60,False,https://example.com/offers/o00963,unknown
O00964,P0387,Amazon Associates,one_time,281.31,0.1673,,,30,False,https://example.com/offers/o00964,active
O00965,P0387,ShareASale,recurring,264.61,0.2746,,,60,True,https://example.com/offers/o00965,active
O00966,P0387,PartnerStack,fixed_amount,,,14.3,,0,False,https://example.com/offers/o00966,active
O00967,P0388,Rakuten Advertising,recurring,98.67,0.2266,,,0,True,https://example.com/offers/o00967,unknown
O00968,P0388,Direct Program,fixed_amount,,,140.96,,7,False,https://example.com/offers/o00968,inactive
O00969,P0388,Awin,lead,,,,39.62,90,False,https://example.com/offers/o00969,unknown
O00970,P0388,Direct Program,one_time,126.92,0.081,,,1,False,https://example.com/offers/o00970,unknown
O00971,P0389,Rakuten Advertising,fixed_amount,,,67.9,,0,False,https://example.com/offers/o00971,inactive
O00972,P0390,Impact,lead,,,,10.3,60,False,https://example.com/offers/o00972,unknown
O00973,P0390,Amazon Associates,one_time,127.6,0.7025,,,7,False,https://example.com/offers/o00973,active
O00974,P0391,ShareASale,one_time,246.78,0.3109,,,14,False,https://example.com/offers/o00974,unknown
O00975,P0391,PartnerStack,recurring,255.12,0.6276,,,30,True,https://example.com/offers/o00975,unknown
O00976,P0391,Rakuten Advertising,fixed_amount,,,33.24,,1,False,https://example.com/offers/o00976,unknown
O00977,P0392,CJ Affiliate,recurring,409.27,0.4214,,,0,True,https://example.com/offers/o00977,active
O00978,P0392,PartnerStack,fixed_amount,,,61.15,,1,False,https://example.com/offers/o00978,active
O00979,P0392,Awin,lead,,,,16.17,60,False,https://example.com/offers/o00979,active
O00980,P0392,Amazon Associates,one_time,450.18,0.2036,,,14,False,https://example.com/offers/o00980,inactive
O00981,P0393,Amazon Associates,fixed_amount,,,43.38,,30,False,https://example.com/offers/o00981,active
O00982,P0394,Impact,lead,,,,28.91,1,False,https://example.com/offers/o00982,unknown
O00983,P0394,Direct Program,one_time,395.85,0.1541,,,30,False,https://example.com/offers/o00983,unknown
O00984,P0395,Impact,one_time,443.45,0.3068,,,7,False,https://example.com/offers/o00984,active
O00985,P0395,Amazon Associates,recurring,401.97,0.678,,,30,True,https://example.com/offers/o00985,inactive
O00986,P0395,Direct Program,fixed_amount,,,86.2,,1,False,https://example.com/offers/o00986,unknown
O00987,P0396,Direct Program,recurring,8.9,0.4305,,,14,True,https://example.com/offers/o00987,inactive
O00988,P0396,Rakuten Advertising,fixed_amount,,,74.84,,90,False,https://example.com/offers/o00988,active
O00989,P0396,Rakuten Advertising,lead,,,,17.55,7,False,https://example.com/offers/o00989,inactive
O00990,P0396,Direct Program,one_time,8.41,0.0293,,,60,False,https://example.com/offers/o00990,unknown
O00991,P0397,Impact,fixed_amount,,,40.56,,90,False,https://example.com/offers/o00991,unknown
O00992,P0398,Direct Program,lead,,,,3.3,14,False,https://example.com/offers/o00992,inactive
O00993,P0398,Awin,one_time,354.05,0.326,,,1,False,https://example.com/offers/o00993,active
O00994,P0399,CJ Affiliate,one_time,288.61,0.3912,,,90,False,https://example.com/offers/o00994,unknown
O00995,P0399,Impact,recurring,297.01,0.5383,,,1,True,https://example.com/offers/o00995,unknown
